corpus,drama,figure_surface,figure_id,Gender,Age
shakedracor,/henry-v,HERALDS.1_H5,HERALDS.1_H5,,
shakedracor,/henry-v,Montjoy,Montjoy_H5,,
shakedracor,/henry-v,Chorus,Chorus_H5,,
shakedracor,/henry-v,Duke of Brittany,Brittany_H5,,
shakedracor,/henry-v,Alexander Court,SOLDIERS.ENGLISH.Court_H5,,
shakedracor,/henry-v,"Thomas, Duke of Exeter",Exeter_H5,,
shakedracor,/henry-v,Sir Thomas Grey,Grey_H5,,
shakedracor,/henry-v,"John, Duke of Bedford",Bedford_H5,,
shakedracor,/henry-v,Boy,Boy_H5,,
shakedracor,/henry-v,"Lords, Attendants, Soldiers, French Prisoners, Messengers",MESSENGERS.X.1_H5,,
shakedracor,/henry-v,Monsieur Le Fer,SOLDIERS.FRENCH.LeFer_H5,,
shakedracor,/henry-v,Constable of France,Constable_H5,,
shakedracor,/henry-v,Captain Fluellen,Fluellen_H5,,
shakedracor,/henry-v,Captain MacMorris,MacMorris_H5,,
shakedracor,/henry-v,Governor_H5,Governor_H5,,
shakedracor,/henry-v,Pistol,Pistol_2H4,,
shakedracor,/henry-v,Earl of Warwick,Warwick_2H4,,
shakedracor,/henry-v,Katherine,Katherine_H5,,
shakedracor,/henry-v,Duke of Orléans,Orleans_H5,,
shakedracor,/henry-v,Earl of Cambridge,Cambridge_H5,,
shakedracor,/henry-v,"Lords, Attendants, Soldiers, French Prisoners, Messengers",MESSENGERS.X.3_H5,,
shakedracor,/henry-v,Lord Grandpré,Grandpre_H5,,
shakedracor,/henry-v,Lord Rambures,Rambures_H5,,
shakedracor,/henry-v,"Lords, Attendants, Soldiers, French Prisoners, Messengers",ATTENDANTS.ENGLISH_H5,,
shakedracor,/henry-v,King of France,KingOfFrance_H5,,
shakedracor,/henry-v,Captain Jamy,Jamy_H5,,
shakedracor,/henry-v,Bardolph,Bardolph_1H4,,
shakedracor,/henry-v,"Humphrey, Duke of Gloucester",Gloucester_2H4,,
shakedracor,/henry-v,Michael Williams,SOLDIERS.ENGLISH.Williams_H5,,
shakedracor,/henry-v,Bishop of Ely,BishopOfEly_H5,,
shakedracor,/henry-v,Nym,Nym_H5,,
shakedracor,/henry-v,Hostess Quickly,MistressQuickly_1H4,,
shakedracor,/henry-v,Lord Scroop of Masham,Scroop_H5,,
shakedracor,/henry-v,Duke of York,York_H5,,
shakedracor,/henry-v,Earl of Westmoreland,Westmoreland_1H4,,
shakedracor,/henry-v,John Bates,SOLDIERS.ENGLISH.Bates_H5,,
shakedracor,/henry-v,Captain Gower,Gower_H5,,
shakedracor,/henry-v,"Henry V, King of England",HenryV_H5,,
shakedracor,/henry-v,Earl of Salisbury,Salisbury_H5,,
shakedracor,/henry-v,"Lords, Attendants, Soldiers, French Prisoners, Messengers",MESSENGERS.X.2_H5,,
shakedracor,/henry-v,Sir Thomas Erpingham,Erpingham_H5,,
shakedracor,/henry-v,Duke of Burgundy,Burgundy_H5,,
shakedracor,/henry-v,Bishop of Canterbury,BishopOfCanterbury_H5,,
shakedracor,/henry-v,Alice,Alice_H5,,
shakedracor,/henry-v,Duke of Bourbon,Bourbon_H5,,
shakedracor,/henry-v,AMBASSADORS.0.1_H5,AMBASSADORS.0.1_H5,,
shakedracor,/henry-v,Dauphin,Dauphin_H5,,
shakedracor,/henry-v,Queen Isabel of France,QueenOfFrance_H5,,
