corpus,drama,figure_surface,figure_id,Gender,Age
shakedracor,Jn,Count Melun,Melun_Jn,,
shakedracor,Jn,King Philip II,KingPhilip_Jn,,
shakedracor,Jn,Chatillion,Chatillion_Jn,,
shakedracor,Jn,"English Messenger, French Messenger, Sheriff, Lords, Soldiers, Attendants",MESSENGERS.ENGLISH.1_Jn,,
shakedracor,Jn,Cardinal Pandulph,Pandulph_Jn,,
shakedracor,Jn,"English Messenger, French Messenger, Sheriff, Lords, Soldiers, Attendants",MESSENGERS.FRENCH.1_Jn,,
shakedracor,Jn,Prince Henry,PrinceHenry_Jn,,
shakedracor,Jn,Constance,Constance_Jn,,
shakedracor,Jn,Robert Faulconbridge,RobertFaulconbridge_Jn,,
shakedracor,Jn,Duke of Austria Limoges,Austria_Jn,,
shakedracor,Jn,Lord Bigot,Bigot_Jn,,
shakedracor,Jn,Hubert,Hubert_Jn,,
shakedracor,Jn,Earl of Essex,Essex_Jn,,
shakedracor,Jn,Peter,Peter_Jn,,
shakedracor,Jn,James Gurney,Gurney_Jn,,
shakedracor,Jn,John,KingJohn_Jn,,
shakedracor,Jn,Louis the Dauphin,Dauphin_Jn,,
shakedracor,Jn,Lady Faulconbridge,LadyFaulconbridge_Jn,,
shakedracor,Jn,EXECUTIONERS.0.1_Jn,EXECUTIONERS.0.1_Jn,,
shakedracor,Jn,Citizen,CITIZENS.0.1_Jn,,
shakedracor,Jn,English Herald,HERALDS.ENGLISH_Jn,,
shakedracor,Jn,Arthur,Arthur_Jn,,
shakedracor,Jn,Blanche,Blanche_Jn,,
shakedracor,Jn,Bastard Philip Faulconbridge,Bastard_Jn,,
shakedracor,Jn,French Herald,HERALDS.FRENCH_Jn,,
shakedracor,Jn,Earl of Salisbury,Salisbury_Jn,,
shakedracor,Jn,Queen Eleanor,QueenEleanor_Jn,,
shakedracor,Jn,Earl of Pembroke,Pembroke_Jn,,
