corpus,drama,figure_surface,figure_id,Gender,Age
shakedracor,/richard-iii,MURDERERS.1_R3,MURDERERS.1_R3,,
shakedracor,/richard-iii,Sir Thomas Vaughan,Vaughan_R3,,
shakedracor,/richard-iii,Sir Christopher,SirChristopher_R3,,
shakedracor,/richard-iii,Duke of Norfolk,Norfolk_R3,,
shakedracor,/richard-iii,MESSENGERS.X.1_R3,MESSENGERS.X.1_R3,,
shakedracor,/richard-iii,Marquess of Dorset,Dorset_R3,,
shakedracor,/richard-iii,Boy,ClarencesBoy_R3,,
shakedracor,/richard-iii,Richard,RichardIII_R3,,
shakedracor,/richard-iii,"Guards, Tressel, Berkeley, Halberds, Gentlemen, Anthony Woodeville and Lord Scales (brothers to Queen Elizabeth), Two Bishops, Sir William Brandon, Lords, Attendants, Citizens, Aldermen, Councillors, Soldiers",ATTENDANTS.RICHMOND_R3,,
shakedracor,/richard-iii,Citizens,CITIZENS_R3,,
shakedracor,/richard-iii,Cardinal,Cardinal_R3,,
shakedracor,/richard-iii,Sir Walter Herbert,Herbert_R3,,
shakedracor,/richard-iii,MESSENGERS.X.2_R3,MESSENGERS.X.2_R3,,
shakedracor,/richard-iii,Duke of Buckingham,Buckingham_R3,,
shakedracor,/richard-iii,MESSENGERS.4_R3,MESSENGERS.4_R3,,
shakedracor,/richard-iii,Lord Lovell,Lovell_R3,,
shakedracor,/richard-iii,MESSENGERS.2_R3,MESSENGERS.2_R3,,
shakedracor,/richard-iii,Gentleman,GENTLEMEN.0.1_R3,,
shakedracor,/richard-iii,Sir John,SirJohn_R3,,
shakedracor,/richard-iii,"George, Duke of Clarence",Clarence_3H6,,
shakedracor,/richard-iii,"William, Lord Hastings",Hastings_3H6,,
shakedracor,/richard-iii,Queen Margaret,QueenMargaret_1H6,,
shakedracor,/richard-iii,MESSENGERS.3_R3,MESSENGERS.3_R3,,
shakedracor,/richard-iii,Sir William Catesby,Catesby_R3,,
shakedracor,/richard-iii,CITIZENS.2_R3,CITIZENS.2_R3,,
shakedracor,/richard-iii,MESSENGERS.X.3_R3,MESSENGERS.X.3_R3,,
shakedracor,/richard-iii,James Tyrrel,Tyrrel_R3,,
shakedracor,/richard-iii,King Edward IV,EdwardIV_3H6,,
shakedracor,/richard-iii,Sir James Blunt,Blunt_R3,,
shakedracor,/richard-iii,Daughter,ClarencesDaughter_R3,,
shakedracor,/richard-iii,Lord Mayor,MayorOfLondon_R3,,
shakedracor,/richard-iii,Queen Elizabeth,QueenElizabeth_3H6,,
shakedracor,/richard-iii,"Richard, Duke of York",York_R3,,
shakedracor,/richard-iii,CITIZENS.1_R3,CITIZENS.1_R3,,
shakedracor,/richard-iii,Duchess of York,DuchessOfYork_R3,,
shakedracor,/richard-iii,"John Morton, Bishop of Ely",BishopOfEly_R3,,
shakedracor,/richard-iii,MURDERERS.2_R3,MURDERERS.2_R3,,
shakedracor,/richard-iii,Lord Stanley,Stanley_R3,,
shakedracor,/richard-iii,Sir Robert Brakenbury,Brakenbury_R3,,
shakedracor,/richard-iii,Sir Richard Ratcliffe,Ratcliffe_R3,,
shakedracor,/richard-iii,Keeper,Jailer_R3,,
shakedracor,/richard-iii,Earl of Oxford,Oxford_3H6,,
shakedracor,/richard-iii,Page,ATTENDANTS.0.1_R3,,
shakedracor,/richard-iii,Archbishop,Archbishop_R3,,
shakedracor,/richard-iii,Sheriff,Sheriff_R3,,
shakedracor,/richard-iii,Pursuivant,Pursuivant_R3,,
shakedracor,/richard-iii,"Guards, Tressel, Berkeley, Halberds, Gentlemen, Anthony Woodeville and Lord Scales (brothers to Queen Elizabeth), Two Bishops, Sir William Brandon, Lords, Attendants, Citizens, Aldermen, Councillors, Soldiers",ATTENDANTS.RICHMOND.0.1_R3,,
shakedracor,/richard-iii,Prince Edward,EdwardV_R3,,
shakedracor,/richard-iii,Lord Grey,Grey_R3,,
shakedracor,/richard-iii,Earl Rivers,Rivers_3H6,,
shakedracor,/richard-iii,"Guards, Tressel, Berkeley, Halberds, Gentlemen, Anthony Woodeville and Lord Scales (brothers to Queen Elizabeth), Two Bishops, Sir William Brandon, Lords, Attendants, Citizens, Aldermen, Councillors, Soldiers",BISHOPS_R3,,
shakedracor,/richard-iii,Earl of Surrey,Surrey_R3,,
shakedracor,/richard-iii,PrinceEdward_3H6,PrinceEdward_3H6,,
shakedracor,/richard-iii,Scrivener,Scrivener_R3,,
shakedracor,/richard-iii,Earl of Richmond,HenryVII_R3,,
shakedracor,/richard-iii,HenryVI_1H6,HenryVI_1H6,,
shakedracor,/richard-iii,CITIZENS.3_R3,CITIZENS.3_R3,,
shakedracor,/richard-iii,Lady Anne,LadyAnne_R3,,
shakedracor,/richard-iii,MESSENGERS.1_R3,MESSENGERS.1_R3,,
